OrderNumber,OrderDate,OrderType,CustomerType,CustomerName,CustomerState,ProductCategory,ProductNumber,ProductName,Quantity,Price,Discount,OrderTotal,Region
1004028,24-Oct-20,Wholesale,Business,Shannon Ye DavisCompany,California,Rose,RS102,Carolina Rose,12,$8.99 ,$1.80 ,$106.08 ,United States
1004029,24-Oct-20,Retail,Individual,Eduardo Jackson,Virginia,Daisy,DS809,Eastern Purple Coneflower,1,$42.99 ,$0.00 ,$42.99 ,United States
1004030,24-Oct-20,Wholesale,Business,Olivia Garcia LLC,Florida,Rose,RS108,Panda Robot Blueprint,9,$7.99 ,$1.60 ,$70.31 ,United States
1004031,24-Oct-20,Wholesale,Business,José Hernandez andSons,Washington,Daisy,DS803,Curly Leaf Daisy,5,$29.99 ,$6.00 ,$143.95 ,United States
1004032,24-Oct-20,Retail,Individual,Cassandra Patel,Washington,Rose,RS503,Multiflora Rose,1,$24.99 ,$0.00 ,$24.99 ,United States
1004033,24-Oct-20,Wholesale,Business,Nicholas Thompson Tech,Texas,Orchid,OC605,Psychopsis Orchid,63,$214.00 ,$42.80 ,"$13,439.20 ",United States
1004034,24-Oct-20,Retail,Individual,Joseph Anderson,Florida,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1004035,24-Oct-20,Wholesale,Business,Emma Torres LLC,New Jersey,Daisy,DS806,Shasta Daisy,4,$49.00 ,$9.80 ,$186.20 ,United States
1004036,24-Oct-20,Retail,Individual,Mary Patterson,Texas,Orchid,OC203,Cycnoches Orchid,1,$69.00 ,$0.00 ,$69.00 ,United States
1004037,24-Oct-20,Retail,Individual,Glenn Zhou,New Jersey,Sunflower,SF702,American Giant Hybrid,1,$899.00 ,$0.00 ,$899.00 ,United States
1004038,24-Oct-20,Retail,Individual,Kayla Alexander,Minnesota,Rose,RS508,Ayrshire Rose,1,$15.50 ,$0.00 ,$15.50 ,United States
1004039,25-Oct-20,Wholesale,Business,Carson Perry Inc.,Pennsylvania,Sunflower,SF307,Moulin Rouge,11,$499.00 ,$99.80 ,"$5,389.20 ",United States
1004040,25-Oct-20,Retail,Individual,Megan Cox,Massachusetts,Sunflower,SF707,Italian White,1,$599.00 ,$0.00 ,$599.00 ,United States
1004041,25-Oct-20,Wholesale,Business,Logan Chow Security,Kentucky,Orchid,OC202,Catasetum Orchid,6,$58.95 ,$11.79 ,$341.91 ,United States
1004042,25-Oct-20,Retail,Individual,Isabella Simmons,New York,Daisy,DS809,Eastern Purple Coneflower,1,$42.99 ,$0.00 ,$42.99 ,United States
1004043,25-Oct-20,Wholesale,Business,Clifford Garcia LLC,Tennessee,Sunflower,SF306,Chianti,7,$250.00 ,$50.00 ,"$1,700.00 ",United States
1004044,25-Oct-20,Wholesale,Business,Albert Moreno andSons,Kansas,Rose,RS514,Grandiflora,6,$23.99 ,$4.80 ,$139.14 ,United States
1004045,25-Oct-20,Wholesale,Business,Megan Gray LLC,Mississippi,Daisy,DS809,Eastern Purple Coneflower,11,$42.99 ,$8.60 ,$464.29 ,United States
1004046,25-Oct-20,Wholesale,Business,Grace Henderson Group,Pennsylvania,Rose,RS517,Wild Alberta Rose,8,$19.50 ,$3.90 ,$152.10 ,United States
1004047,25-Oct-20,Retail,Individual,Ariana Sanchez,Michigan,Rose,RS107,French Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1004048,25-Oct-20,Wholesale,Business,Frank Navarro LLC,California,Orchid,OC203,Cycnoches Orchid,10,$69.00 ,$13.80 ,$676.20 ,United States
1004049,25-Oct-20,Retail,Individual,Stacy Navarro,North Carolina,Orchid,OC208,Epidendrum Orchid,1,$167.00 ,$0.00 ,$167.00 ,United States
1004050,25-Oct-20,Retail,Individual,Xavier Alexander,New Jersey,Sunflower,SF702,American Giant Hybrid,2,$899.00 ,$0.00 ,"$1,798.00 ",United States
1004051,25-Oct-20,Retail,Business,Kyle Russell Group,Arizona,Orchid,OC201,Phalaenopsis Orchid,1,$54.00 ,$0.00 ,$54.00 ,United States
1004052,25-Oct-20,Wholesale,Business,Danny Rubio Inc.,Colorado,Daisy,DS812,Marguerite Daisy,6,$28.99 ,$5.80 ,$168.14 ,United States
1004053,25-Oct-20,Wholesale,Business,Susan Yang,California,Sunflower,SF704,Giant Sungold,8,$699.00 ,$139.80 ,"$5,452.20 ",United States
1004054,25-Oct-20,Wholesale,Business,Alexia Price ITInc.,Ohio,Rose,RS107,French Rose,8,$12.00 ,$2.40 ,$93.60 ,United States
1004055,25-Oct-20,Retail,Individual,Ivan Raman,Florida,Rose,RS107,French Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1004056,25-Oct-20,Retail,Individual,Janet Serrano,District of Columbia,Rose,RS507,White Rose of York,1,$13.99 ,$0.00 ,$13.99 ,United States
1004057,25-Oct-20,Wholesale,Business,Alexis Coleman LLC,Idaho,Rose,RS513,Tea Rose,35,$14.99 ,$3.00 ,$521.65 ,United States
1004058,25-Oct-20,Wholesale,Business,Jason Carter Inc.,Indiana,Orchid,OC606,Vanda Orchid,96,$223.00 ,$44.60 ,"$21,363.40 ",United States
1004059,25-Oct-20,Wholesale,Business,Samantha Jenkins Innovations,New York,Rose,RS507,White Rose of York,7,$13.99 ,$2.80 ,$95.13 ,United States
1004060,26-Oct-20,Wholesale,Business,Latasha Munoz Inc.,California,Sunflower,SF704,Giant Sungold,9,$699.00 ,$139.80 ,"$6,151.20 ",United States
1004061,26-Oct-20,Retail,Individual,Cara Zhou,Utah,Sunflower,SF702,American Giant Hybrid,1,$899.00 ,$0.00 ,$899.00 ,United States
1004062,26-Oct-20,Wholesale,Business,Jasmine Barnes LLC,North Dakota,Rose,RS110,Noisette Rose,4,$12.00 ,$2.40 ,$45.60 ,United States
1004063,26-Oct-20,Wholesale,Business,Katherine Perry Inc.,District of Columbia,Daisy,DS813,English Daisy,12,$29.99 ,$6.00 ,$353.88 ,United States
1004064,26-Oct-20,Wholesale,Business,Jasmine Barnes LLC,North Dakota,Sunflower,SF703,Russian Mammoth,7,$549.00 ,$109.80 ,"$3,733.20 ",United States
1004065,26-Oct-20,Wholesale,Business,Joy Ramos Group,Massachusetts,Rose,RS518,Moss Rose,78,$14.99 ,$3.00 ,"$1,166.22 ",United States
1004066,26-Oct-20,Wholesale,Business,Briana Dominguez LLC,Connecticut,Rose,RS110,Noisette Rose,35,$11.99 ,$2.40 ,$417.25 ,United States
1004067,26-Oct-20,Wholesale,Business,Katrina Becker Group,Tennessee,Rose,RS503,Multiflora Rose,12,$24.99 ,$5.00 ,$294.88 ,United States
1004068,26-Oct-20,Wholesale,Business,Gerald Gonzalez LLC,Iowa,Orchid,OC606,Vanda Orchid,8,$225.00 ,$45.00 ,"$1,755.00 ",United States
1004069,26-Oct-20,Retail,Individual,Russell Nara,Michigan,Daisy,DS802,Mojave Desert Star,1,$49.95 ,$0.00 ,$49.95 ,United States
1004070,26-Oct-20,Wholesale,Business,Shannon Carlson LLC,Virginia,Sunflower,SF707,Italian White,10,$599.00 ,$119.80 ,"$5,870.20 ",United States
1004071,26-Oct-20,Retail,Individual,Ian Ward,Nebraska,Daisy,DS813,English Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
1004072,26-Oct-20,Retail,Individual,Colleen Zheng andSons,Oregon,Rose,RS106,China Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004073,27-Oct-20,Wholesale,Business,Devin Martinez Inc.,North Carolina,Daisy,DS810,Gerbera Virdifolia,5,$44.95 ,$8.99 ,$215.76 ,United States
1004074,27-Oct-20,Wholesale,Business,Ian Lewis Group,Arizona,Orchid,OC201,Phalaenopsis Orchid,9,$54.00 ,$10.80 ,$475.20 ,United States
1004075,27-Oct-20,Retail,Individual,Jimmy Carlson,California,Sunflower,SF306,Chianti,1,$250.00 ,$0.00 ,$250.00 ,United States
1004076,27-Oct-20,Retail,Individual,Tyler Miller,Arizona,Rose,RS521,Hybrid Musk,1,$19.50 ,$0.00 ,$19.50 ,United States
1004077,27-Oct-20,Retail,Individual,Latoya Xu,Maryland,Rose,RS508,Ayrshire Rose,1,$15.50 ,$0.00 ,$15.50 ,United States
1004078,27-Oct-20,Retail,Individual,Brendan Xie,Utah,Daisy,DS804,Chrysanthemum Daisy,1,$37.99 ,$0.00 ,$37.99 ,United States
1004079,27-Oct-20,Wholesale,Business,Jonathan Martinez Inc.,Kentucky,Sunflower,SF706,Firecracker,10,$883.00 ,$176.60 ,"$8,653.40 ",United States
1004080,28-Oct-20,Wholesale,Business,Jonathon Alvarez Inc.,Michigan,Daisy,DS811,Ox-Eye Daisy,6,$27.50 ,$5.50 ,$159.50 ,United States
1004081,28-Oct-20,Wholesale,Business,Manuel Sara Group,Missouri,Rose,RS503,Multiflora Rose,10,$24.99 ,$5.00 ,$244.90 ,United States
1004082,28-Oct-20,Retail,Individual,Isaac Rivera,Georgia,Sunflower,SF307,Moulin Rouge,1,$499.00 ,$0.00 ,$499.00 ,United States
1004083,28-Oct-20,Retail,Individual,Nina Kumar,Georgia,Orchid,OC606,Vanda Orchid,2,$225.00 ,$0.00 ,$450.00 ,United States
1004084,28-Oct-20,Wholesale,Business,Jonathan Hill Group,Idaho,Rose,RS509,Bourbon Rose,9,$19.99 ,$4.00 ,$175.91 ,United States
1004085,28-Oct-20,Wholesale,Business,Ian Richardson Invisionaries,Minnesota,Orchid,OC606,Vanda Orchid,11,$225.00 ,$45.00 ,"$2,430.00 ",United States
1004086,28-Oct-20,Wholesale,Business,Kendra Gutierrez Inc..,Oklahoma,Rose,RS509,Bourbon Rose,6,$19.99 ,$4.00 ,$115.94 ,United States
1004087,28-Oct-20,Wholesale,Business,Emma Torres LLC,New Jersey,Orchid,OC605,Psychopsis Orchid,6,$214.00 ,$42.80 ,"$1,241.20 ",United States
1004088,28-Oct-20,Wholesale,Business,Orlando Carlson TMCCompany,Georgia,Daisy,DS805,Barberton Daisy,10,$49.00 ,$9.80 ,$480.20 ,United States
1004089,28-Oct-20,Wholesale,Business,Kaitlyn Cox Group,Pennsylvania,Sunflower,SF301,Little Becka,3,$399.00 ,$79.80 ,"$1,117.20 ",United States
1004090,28-Oct-20,Retail,Individual,Diane Vazquez,New York,Daisy,DS808,Pale Purple Coneflower,1,$34.99 ,$0.00 ,$34.99 ,United States
1004091,28-Oct-20,Retail,Individual,Sean Morris,South Dakota,Rose,RS101,Prickly Wild Rose,1,$9.99 ,$0.00 ,$9.99 ,United States
1004092,28-Oct-20,Wholesale,Business,Eugene Zhu Group,Maryland,Rose,RS509,Bourbon Rose,8,$19.99 ,$4.00 ,$155.92 ,United States
1004093,28-Oct-20,Wholesale,Business,Abigail Howard Inc.,New Jersey,Rose,RS502,Rosa Glauca,103,$24.95 ,$4.99 ,"$2,564.86 ",United States
1004094,28-Oct-20,Retail,Individual,Omar Chen,Nevada,Rose,RS502,Rosa Glauca,1,$24.95 ,$0.00 ,$24.95 ,United States
1004095,29-Oct-20,Retail,Individual,Jose Patterson,Texas,Orchid,OC203,Cycnoches Orchid,1,$69.00 ,$0.00 ,$69.00 ,United States
1004096,29-Oct-20,Retail,Individual,Michelle Townsend,Texas,Orchid,OC603,Paphiopedlium Orchid,2,$189.00 ,$0.00 ,$378.00 ,United States
1004097,29-Oct-20,Wholesale,Business,Ramon Zhao Coop,Iowa,Orchid,OC606,Vanda Orchid,13,$222.00 ,$44.40 ,"$2,841.60 ",United States
1004098,29-Oct-20,Retail,Individual,Elijah Russell,California,Rose,RS501,Prairie Rose,1,$23.99 ,$0.00 ,$23.99 ,United States
1004099,29-Oct-20,Wholesale,Business,Brenda Stone,California,Orchid,OC603,Paphiopedlium Orchid,27,$189.00 ,$37.80 ,"$5,065.20 ",United States
1004100,29-Oct-20,Wholesale,Business,Levi Weber LLC,Georgia,Rose,RS106,China Rose,76,$8.99 ,$1.80 ,$681.44 ,United States
1004101,29-Oct-20,Wholesale,Business,Nicole Clark Inc.,Hawaii,Orchid,OC602,Miltonia Orchid,101,$189.00 ,$37.80 ,"$19,051.20 ",United States
1004102,29-Oct-20,Wholesale,Business,Cassidy Diaz International,Ohio,Rose,RS106,China Rose,12,$8.99 ,$1.80 ,$106.08 ,United States
1004103,29-Oct-20,Wholesale,Business,Amanda Brooks Inc.,New York,Sunflower,SF704,Giant Sungold,3,$699.00 ,$139.80 ,"$1,957.20 ",United States
1004104,29-Oct-20,Retail,Individual,Terrence Lal,Florida,Rose,RS513,Tea Rose,1,$14.99 ,$0.00 ,$14.99 ,United States
1004105,29-Oct-20,Wholesale,Business,José Hernandez andSons,Washington,Rose,RS503,Multiflora Rose,13,$24.99 ,$5.00 ,$319.87 ,United States
1004106,29-Oct-20,Wholesale,Business,Omar Raje Inc.,Virginia,Daisy,DS809,Eastern Purple Coneflower,4,$42.99 ,$8.60 ,$163.36 ,United States
1004107,29-Oct-20,Wholesale,Business,Dalton Parker Group,Nebraska,Rose,RS501,Prairie Rose,7,$23.99 ,$4.80 ,$163.13 ,United States
1004108,29-Oct-20,Retail,Individual,Michele Nath,Missouri,Sunflower,SF707,Italian White,1,$599.00 ,$0.00 ,$599.00 ,United States
1004109,29-Oct-20,Retail,Individual,Kristen Ye,Georgia,Rose,RS516,Polyantha,1,$16.99 ,$0.00 ,$16.99 ,United States
1004110,29-Oct-20,Wholesale,Business,Melanie Rivera Inc.,California,Orchid,OC203,Cycnoches Orchid,52,$69.00 ,$13.80 ,"$3,574.20 ",United States
1004111,30-Oct-20,Wholesale,Business,Grace Hughes Inc.,Virginia,Daisy,DS811,Ox-Eye Daisy,8,$27.50 ,$5.50 ,$214.50 ,United States
1004112,30-Oct-20,Wholesale,Business,Sebastian Reed,Florida,Orchid,OC602,Miltonia Orchid,5,$189.00 ,$37.80 ,$907.20 ,United States
1004113,30-Oct-20,Retail,Individual,Omar Yuan,New York,Orchid,OC206,Dendrobium Orchid,1,$119.00 ,$0.00 ,$119.00 ,United States
1004114,30-Oct-20,Wholesale,Business,Luis Diaz Technologies,Minnesota,Rose,RS503,Multiflora Rose,9,$24.99 ,$5.00 ,$219.91 ,United States
1004115,30-Oct-20,Wholesale,Business,Morgan Gonzalez Inc.,Washington,Rose,RS511,Cabbage Rose,6,$20.95 ,$4.19 ,$121.51 ,United States
1004116,30-Oct-20,Wholesale,Business,Catherine Torres Inc.,Arizona,Daisy,DS806,Shasta Daisy,57,$49.00 ,$9.80 ,"$2,783.20 ",United States
1004117,30-Oct-20,Retail,Individual,Mariah Richardson,Florida,Rose,RS504,Shining Rose,1,$12.99 ,$0.00 ,$12.99 ,United States
1004118,30-Oct-20,Wholesale,Business,Brett Sanchez andSons,Arizona,Sunflower,SF303,Terracotta,20,$450.00 ,$90.00 ,"$8,910.00 ",United States
1004119,30-Oct-20,Retail,Individual,Nina Xu,New Jersey,Rose,RS106,China Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004120,30-Oct-20,Wholesale,Business,Katrina Becker Group,Tennessee,Daisy,DS813,English Daisy,5,$29.99 ,$6.00 ,$143.95 ,United States
1004121,30-Oct-20,Wholesale,Business,Jeremy Butler Group,Colorado,Rose,RS502,Rosa Glauca,5,$24.95 ,$4.99 ,$119.76 ,United States
1004122,30-Oct-20,Wholesale,Business,Alyssa Davis Inc.,Maryland,Sunflower,SF305,Ms. Mars,10,$455.00 ,$91.00 ,"$4,459.00 ",United States
1004123,30-Oct-20,Retail,Individual,Alexander Williams,Pennsylvania,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1004124,30-Oct-20,Retail,Individual,Alejandro Luo,West Virginia,Orchid,OC206,Dendrobium Orchid,1,$119.00 ,$0.00 ,$119.00 ,United States
1004125,31-Oct-20,Retail,Individual,Teresa Carlson,Florida,Daisy,DS805,Barberton Daisy,1,$49.00 ,$0.00 ,$49.00 ,United States
1004126,31-Oct-20,Wholesale,Business,Melinda Romero LLC,District of Columbia,Rose,RS504,Shining Rose,4,$12.99 ,$2.60 ,$49.36 ,United States
1004127,31-Oct-20,Wholesale,Business,Isabella Lopez LLC,Virginia,Sunflower,SF707,Italian White,10,$599.00 ,$119.80 ,"$5,870.20 ",United States
1004128,31-Oct-20,Retail,Individual,Sydney Bryant,Tennessee,Orchid,OC603,Paphiopedlium Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1004129,31-Oct-20,Retail,Individual,Gilbert Liang,Florida,Rose,RS102,Carolina Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004130,31-Oct-20,Wholesale,Business,Ramon Zhao Coop,Iowa,Daisy,DS805,Barberton Daisy,8,$49.00 ,$9.80 ,$382.20 ,United States
1004131,31-Oct-20,Wholesale,Business,Briana Dominguez LLC,Connecticut,Orchid,OC603,Paphiopedlium Orchid,10,$189.00 ,$37.80 ,"$1,852.20 ",United States
1004132,31-Oct-20,Retail,Individual,Bradley Lal,Missouri,Rose,RS108,Panda Robot Blueprint,1,$7.99 ,$0.00 ,$7.99 ,United States
1004133,31-Oct-20,Wholesale,Business,Brad She Group,Texas,Rose,RS521,Hybrid Musk,5,$19.50 ,$3.90 ,$93.60 ,United States
1004134,1-Nov-20,Retail,Individual,Omar Liu,North Carolina,Daisy,DS807,Osteospermum Daisy,1,$32.95 ,$0.00 ,$32.95 ,United States
1004135,1-Nov-20,Retail,Individual,Sierra Young,Indiana,Rose,RS102,Carolina Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004136,1-Nov-20,Retail,Individual,Gavin Perry,Arizona,Rose,RS521,Hybrid Musk,1,$19.50 ,$0.00 ,$19.50 ,United States
1004137,1-Nov-20,Wholesale,Business,Seth Alexander Group,Illinois,Sunflower,SF707,Italian White,12,$599.00 ,$119.80 ,"$7,068.20 ",United States
1004138,1-Nov-20,Wholesale,Business,Johnny Shan Co.,New Mexico,Daisy,DS802,Mojave Desert Star,11,$49.95 ,$9.99 ,$539.46 ,United States
1004139,1-Nov-20,Retail,Individual,Jose Carter,Virginia,Rose,RS107,French Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1004140,1-Nov-20,Wholesale,Business,Stanley Weber LLC,Kansas,Daisy,DS805,Barberton Daisy,11,$49.00 ,$9.80 ,$529.20 ,United States
1004141,1-Nov-20,Retail,Individual,Thomas Jai,Ohio,Daisy,DS813,English Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
1004142,1-Nov-20,Wholesale,Business,Stacy Munoz Inc.,Ohio,Rose,RS110,Noisette Rose,8,$11.99 ,$2.40 ,$93.52 ,United States
1004143,1-Nov-20,Retail,Individual,Lori Dominguez,Texas,Sunflower,SF306,Chianti,1,$250.00 ,$0.00 ,$250.00 ,United States
1004144,1-Nov-20,Wholesale,Business,Katherine Williams Inc.,Arizona,Rose,RS506,Heirloom Rose,9,$16.99 ,$3.40 ,$149.51 ,United States
1004145,1-Nov-20,Wholesale,Business,Danny Rubio Inc.,Colorado,Sunflower,SF306,Chianti,11,$250.00 ,$50.00 ,"$2,700.00 ",United States
1004146,2-Nov-20,Retail,Business,Dustin Deng LLC,Illinois,Rose,RS511,Cabbage Rose,40,$20.95 ,$0.00 ,$838.00 ,United States
1004147,2-Nov-20,Wholesale,Business,Brittany Price Inc.,Kansas,Sunflower,SF707,Italian White,6,$599.00 ,$119.80 ,"$3,474.20 ",United States
1004148,2-Nov-20,Wholesale,Business,Kari Mehta LTD,Minnesota,Rose,RS102,Carolina Rose,10,$8.99 ,$1.80 ,$88.10 ,United States
1004149,2-Nov-20,Retail,Individual,Adrian Howard,Colorado,Sunflower,SF306,Chianti,1,$250.00 ,$0.00 ,$250.00 ,United States
1004150,2-Nov-20,Retail,Individual,Morgan Sanchez,Virginia,Daisy,DS803,Curly Leaf Daisy,1,$29.99 ,$0.00 ,$29.99 ,United States
1004151,2-Nov-20,Retail,Individual,Charles Howard,Texas,Rose,RS106,China Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004152,2-Nov-20,Wholesale,Business,Danny Rubio Inc.,Colorado,Sunflower,SF706,Firecracker,25,$883.00 ,$176.60 ,"$21,898.40 ",United States
1004153,2-Nov-20,Wholesale,Business,Albert Moreno andSons,Kansas,Sunflower,SF302,Sunny Smile,9,$395.00 ,$79.00 ,"$3,476.00 ",United States
1004154,2-Nov-20,Wholesale,Business,Melinda Romero LLC,District of Columbia,Rose,RS502,Rosa Glauca,10,$24.95 ,$4.99 ,$244.51 ,United States
1004155,2-Nov-20,Wholesale,Business,Luis Wang Company,Missouri,Daisy,DS808,Pale Purple Coneflower,6,$34.99 ,$7.00 ,$202.94 ,United States
1004156,2-Nov-20,Retail,Business,Dalton Thompson,District of Columbia,Daisy,DS805,Barberton Daisy,48,$49.00 ,$0.00 ,"$2,352.00 ",United States
1004157,3-Nov-20,Wholesale,Business,Jay Arthur Inc.,Texas,Rose,RS513,Tea Rose,10,$14.99 ,$3.00 ,$146.90 ,United States
1004158,3-Nov-20,Retail,Individual,Ruben Torres,Florida,Rose,RS108,Panda Robot Blueprint,1,$7.99 ,$0.00 ,$7.99 ,United States
1004159,3-Nov-20,Retail,Individual,George McDonald,South Carolina,Orchid,OC603,Paphiopedlium Orchid,1,$189.00 ,$0.00 ,$189.00 ,United States
1004160,3-Nov-20,Wholesale,Business,Dawn Lal LLC,Ohio,Sunflower,SF307,Moulin Rouge,7,$499.00 ,$99.80 ,"$3,393.20 ",United States
1004161,3-Nov-20,Retail,Individual,Amanda Foster,West Virginia,Sunflower,SF306,Chianti,2,$250.00 ,$0.00 ,$500.00 ,United States
1004162,3-Nov-20,Wholesale,Business,Devin Martinez Inc.,North Carolina,Daisy,DS809,Eastern Purple Coneflower,5,$42.99 ,$8.60 ,$206.35 ,United States
1004163,3-Nov-20,Retail,Individual,Gabrielle James,Missouri,Rose,RS507,White Rose of York,1,$13.99 ,$0.00 ,$13.99 ,United States
1004164,3-Nov-20,Retail,Individual,Brooke Ward,Indiana,Sunflower,SF706,Firecracker,1,$883.00 ,$0.00 ,$883.00 ,United States
1004165,3-Nov-20,Retail,Individual,Brooke Sanders,Ohio,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1004166,3-Nov-20,Wholesale,Business,Alexis Coleman LLC,Idaho,Orchid,OC203,Cycnoches Orchid,3,$69.00 ,$13.80 ,$193.20 ,United States
1004167,3-Nov-20,Wholesale,Business,Eugene Zhu Group,Maryland,Orchid,OC603,Paphiopedlium Orchid,8,$189.00 ,$37.80 ,"$1,474.20 ",United States
1004168,3-Nov-20,Wholesale,Business,Ethan Kumar Group,California,Rose,RS102,Carolina Rose,95,$8.99 ,$1.80 ,$852.25 ,United States
1004169,3-Nov-20,Retail,Individual,Kevin Simmons LLC,Virginia,Rose,RS513,Tea Rose,1,$14.99 ,$0.00 ,$14.99 ,United States
1004170,3-Nov-20,Retail,Individual,Victor Romero,Virginia,Rose,RS517,Wild Alberta Rose,1,$19.50 ,$0.00 ,$19.50 ,United States
1004171,3-Nov-20,Retail,Individual,Kevin Washington,District of Columbia,Daisy,DS805,Barberton Daisy,1,$49.00 ,$0.00 ,$49.00 ,United States
1004172,3-Nov-20,Wholesale,Business,Robert Brown andSons,Indiana,Rose,RS110,Noisette Rose,8,$11.99 ,$2.40 ,$93.52 ,United States
1004173,3-Nov-20,Retail,Individual,Dennis Zhang,District of Columbia,Orchid,OC204,Cymbidium Orchid,2,$89.00 ,$0.00 ,$178.00 ,United States
1004174,3-Nov-20,Wholesale,Business,Brett Sanchez andSons,Arizona,Rose,RS521,Hybrid Musk,6,$19.50 ,$3.90 ,$113.10 ,United States
1004175,3-Nov-20,Retail,Individual,Whitney Kovár,Illinois,Rose,RS521,Hybrid Musk,1,$19.50 ,$0.00 ,$19.50 ,United States
1004176,3-Nov-20,Retail,Individual,Phillip Lopez,Texas,Rose,RS104,Beach Rose,1,$4.99 ,$0.00 ,$4.99 ,United States
1004177,3-Nov-20,Wholesale,Business,Jose Flores Group,Michigan,Sunflower,SF702,American Giant Hybrid,25,$899.00 ,$179.80 ,"$22,295.20 ",United States
1004178,3-Nov-20,Retail,Individual,Tammy Garcia,Minnesota,Rose,RS107,French Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1004179,4-Nov-20,Wholesale,Business,Kimberly Stewart LLC,Texas,Rose,RS108,Panda Robot Blueprint,11,$7.99 ,$1.60 ,$86.29 ,United States
1004180,4-Nov-20,Wholesale,Business,Omar Raje Inc.,Virginia,Rose,RS104,Beach Rose,7,$4.99 ,$1.00 ,$33.93 ,United States
1004181,4-Nov-20,Retail,Individual,Aaron Lal,Tennessee,Rose,RS503,Multiflora Rose,1,$24.99 ,$0.00 ,$24.99 ,United States
1004182,4-Nov-20,Retail,Individual,Stephanie Campbell,Virginia,Sunflower,SF704,Giant Sungold,1,$699.00 ,$0.00 ,$699.00 ,United States
1004183,4-Nov-20,Retail,Individual,Shawn Rai,Alabama,Daisy,DS807,Osteospermum Daisy,1,$32.95 ,$0.00 ,$32.95 ,United States
1004184,4-Nov-20,Wholesale,Business,Brittany Foster Resources,Alaska,Rose,RS507,White Rose of York,6,$13.99 ,$2.80 ,$81.14 ,United States
1004185,4-Nov-20,Retail,Individual,Kimberly Sanders,Kansas,Rose,RS105,Portland Rose,1,$12.00 ,$0.00 ,$12.00 ,United States
1004186,4-Nov-20,Retail,Individual,Isaiah Perez,Washington,Sunflower,SF702,American Giant Hybrid,1,$899.00 ,$0.00 ,$899.00 ,United States
1004187,4-Nov-20,Retail,Individual,Anne Hernandez,Texas,Rose,RS102,Carolina Rose,1,$8.99 ,$0.00 ,$8.99 ,United States
1004188,4-Nov-20,Retail,Individual,Pamela Garcia,Texas,Sunflower,SF704,Giant Sungold,1,$699.00 ,$0.00 ,$699.00 ,United States
1004189,4-Nov-20,Wholesale,Business,Arturo Sun Inc.,New Mexico,Orchid,OC603,Paphiopedlium Orchid,11,$189.00 ,$37.80 ,"$2,041.20 ",United States
1004190,4-Nov-20,Wholesale,Business,Dalton Edwards LLC,Arizona,Daisy,DS810,Gerbera Virdifolia,12,$44.95 ,$8.99 ,$530.41 ,United States
1004191,4-Nov-20,Retail,Individual,Nicole Thomas,Ohio,Orchid,OC203,Cycnoches Orchid,1,$69.00 ,$0.00 ,$69.00 ,United States
1004192,4-Nov-20,Retail,Individual,Jada Morgan,California,Rose,RS501,Prairie Rose,1,$23.99 ,$0.00 ,$23.99 ,United States
1004193,4-Nov-20,Wholesale,Business,Samuel Collins Corporation,Washington,Rose,RS110,Noisette Rose,9,$11.99 ,$2.40 ,$105.51 ,United States
